Date,Platform,Campaign_Type,Ad_Spend_USD,Clicks,Impressions,Conversions,Revenue_USD,Target_Audience,SEO_Keyword,SEO_Search_Volume,SEO_Difficulty,CAC_USD,ROAS
2024-08-01,TikTok,App Install,243.21,4656,15471,8,0.0,Students,top rated productivity app,41035,1.0,30.40125,0.0
2024-01-10,Google Search,Performance/ROAS,109.13,4604,36134,5,494.3,Students,secure investment tracker,9290,1.3,21.826,4.529460276734171
2024-09-25,Facebook,App Install,375.58,1495,42873,7,0.0,Working Professionals,top rated productivity app,8287,3.8,53.65428571428571,0.0
2024-06-05,Facebook,Re-engagement,389.95,883,14396,14,612.15,Students,free habit tracker,16953,3.8,27.853571428571428,1.5698166431593794
2024-01-16,Instagram,Performance/ROAS,327.96,4760,36429,10,968.48,Working Professionals,top rated productivity app,30757,1.4,32.796,2.9530430540309798
2024-03-17,Google Search,Brand Awareness,205.97,958,42723,9,505.98,Gen Z,best budget planning app,42837,2.7,22.885555555555555,2.4565713453415547
2024-02-24,Instagram,Performance/ROAS,265.54,134,26698,11,313.11,Students,free habit tracker,27267,2.5,24.14,1.179144385026738
2024-04-01,Google Search,Performance/ROAS,191.25,3206,3757,4,93.099,Students,top rated productivity app,21681,4.4,47.8125,0.48679215686274513
2024-08-04,Google Search,Performance/ROAS,318.65,1485,41584,6,800.05,Gen Z,secure investment tracker,16065,1.8,53.10833333333333,2.510748470108269
2024-04-22,Google Search,App Install,437.18,1968,31772,13,0.0,Millennials,best budget planning app,34081,2.0,33.62923076923077,0.0
2024-05-22,Instagram,App Install,303.6,3891,30239,12,0.0,Millennials,easy goal setting,11849,4.6,25.3,0.0
2024-06-21,Google Search,App Install,384.97,3525,47470,11,0.0,Working Professionals,mobile finance solutions,3609,1.5,34.99727272727273,0.0
2024-10-12,Facebook,Brand Awareness,404.86,4107,40023,9,317.46,Students,free habit tracker,38863,2.3,44.98444444444445,0.7841229066837918
2024-05-28,Google Search,Re-engagement,262.53,412,30346,11,733.71,Students,secure investment tracker,6340,2.7,23.866363636363634,2.794766312421438
2024-12-06,Google Search,Performance/ROAS,326.5,2363,27539,12,654.19,Working Professionals,top rated productivity app,40097,2.3,27.208333333333332,2.00364471669219
2024-10-28,Instagram,App Install,189.78,2705,15991,5,0.0,Working Professionals,free habit tracker,16796,3.5,37.956,0.0
2024-08-09,Google Search,Performance/ROAS,78.82,922,16779,11,179.89,Students,easy goal setting,24960,3.5,7.165454545454545,2.282288759198173
2024-10-14,Facebook,Performance/ROAS,198.1,2135,32298,11,857.27,Students,secure investment tracker,14403,2.4,18.009090909090908,4.3274608783442705
2024-04-05,Facebook,App Install,113.73,2085,4286,6,0.0,Working Professionals,top rated productivity app,26711,2.8,18.955000000000002,0.0
2024-04-27,Google Search,Performance/ROAS,337.92,4726,7542,8,5.73,Students,free habit tracker,5796,2.8,42.24,0.016956676136363636
2024-12-07,Facebook,Performance/ROAS,68.88,4629,7538,13,68.23,Working Professionals,easy goal setting,4041,0.6,5.298461538461538,0.9905632984901279
2024-05-21,TikTok,Re-engagement,353.01,2684,34312,13,881.4,Working Professionals,top rated productivity app,45808,3.0,27.154615384615383,2.4968131214413187
2024-07-01,Google Search,App Install,207.55,3616,25384,11,0.0,Students,top rated productivity app,27622,3.6,18.86818181818182,0.0
2024-03-04,Facebook,App Install,267.4,4504,7874,12,0.0,Millennials,best budget planning app,2415,1.7,22.28333333333333,0.0
2024-08-27,Facebook,Performance/ROAS,31.01,3501,32427,7,222.04,Working Professionals,free habit tracker,569,2.5,4.430000000000001,7.160270880361173
2024-07-19,Facebook,Performance/ROAS,208.21,1339,38448,8,779.8,Millennials,easy goal setting,9980,1.6,26.02625,3.7452571922578164
2024-07-23,Google Search,Performance/ROAS,210.91,2353,18504,9,111.38,Gen Z,mobile finance solutions,12074,2.7,23.434444444444445,0.5280925513252098
2024-12-30,Facebook,Performance/ROAS,207.62,2915,12775,9,84.06,Students,best budget planning app,22403,3.1,23.06888888888889,0.40487428956747906
2024-02-23,TikTok,Performance/ROAS,282.47,669,13046,7,704.44,Students,best budget planning app,2210,3.9,40.35285714285715,2.49385775480582
2024-04-03,Google Search,Performance/ROAS,43.73,3499,28144,11,198.67,Gen Z,best budget planning app,16875,1.7,3.975454545454545,4.543105419620398
2024-06-27,TikTok,Brand Awareness,496.7,3469,34583,4,5.586,Working Professionals,free habit tracker,7768,3.4,124.175,0.011246225085564727
2024-09-14,Facebook,Brand Awareness,391.25,3640,8216,9,611.97,Gen Z,secure investment tracker,30006,3.9,43.47222222222222,1.5641405750798723
2024-08-06,Facebook,Re-engagement,201.48,4215,12133,11,951.05,Working Professionals,easy goal setting,7154,4.6,18.316363636363636,4.720319634703197
2024-07-07,Google Search,Brand Awareness,367.3,4781,10168,10,849.66,Millennials,free habit tracker,4660,1.8,36.730000000000004,2.3132589164170976
2024-10-22,Facebook,Performance/ROAS,462.47,4278,43436,12,574.35,Students,best budget planning app,23162,2.4,38.53916666666667,1.2419183947066836
2024-01-20,Instagram,Performance/ROAS,381.77,1021,14908,18,701.25,Gen Z,mobile finance solutions,35203,4.6,21.209444444444443,1.8368389344369647
2024-10-27,Facebook,App Install,140.46,1213,19913,14,0.0,Students,top rated productivity app,14551,0.7,10.032857142857143,0.0
2024-02-24,TikTok,App Install,444.19,2790,5685,13,0.0,Students,mobile finance solutions,12099,3.6,34.168461538461536,0.0
2024-05-04,Facebook,Performance/ROAS,439.99,2655,24852,7,795.27,Working Professionals,free habit tracker,30420,3.6,62.855714285714285,1.8074728971112979
2024-09-11,Google Search,Performance/ROAS,260.04,2937,10393,15,403.21,Students,secure investment tracker,41552,3.0,17.336000000000002,1.550569143208737
2024-02-19,Instagram,Performance/ROAS,326.89,3083,30415,11,260.24,Working Professionals,best budget planning app,38009,2.6,29.717272727272725,0.7961087827709628
2024-01-14,Google Search,Re-engagement,202.87,1523,15224,10,942.3,Working Professionals,best budget planning app,37028,4.0,20.287,4.644846453393798
2024-07-03,Facebook,Re-engagement,318.49,3430,30102,12,509.07,Working Professionals,easy goal setting,40363,5.0,26.540833333333335,1.5983861345725139
2024-10-10,Instagram,Performance/ROAS,38.84,4345,25958,10,525.59,Millennials,best budget planning app,14012,1.1,3.8840000000000003,13.532183316168897
2024-01-24,Facebook,Performance/ROAS,407.33,3264,45437,6,386.86,Millennials,best budget planning app,5235,3.4,67.88833333333334,0.9497459062676454
2024-02-25,Facebook,Re-engagement,236.08,3739,48959,7,681.28,Working Professionals,easy goal setting,45422,1.8,33.72571428571429,2.885801423246357
2024-12-23,Google Search,Re-engagement,220.17,647,6261,10,603.19,Working Professionals,mobile finance solutions,23200,2.6,22.017,2.7396557205795524
2024-09-16,TikTok,Performance/ROAS,173.29,963,9214,4,31.572000000000003,Students,easy goal setting,16810,2.1,43.3225,0.18219170177159677
2024-01-09,Google Search,Performance/ROAS,124.22,1922,11063,11,716.63,Millennials,mobile finance solutions,13872,3.2,11.292727272727273,5.769038802125261
2024-08-04,Google Search,Re-engagement,54.69,2277,33074,12,470.95,Millennials,secure investment tracker,25038,3.4,4.5575,8.611263485097824
2024-01-27,Instagram,Performance/ROAS,155.31,944,7398,9,734.57,Students,top rated productivity app,18940,4.7,17.256666666666668,4.729701886549482
2024-09-25,Google Search,Brand Awareness,380.89,215,29842,9,748.01,Gen Z,top rated productivity app,14939,4.8,42.32111111111111,1.963847830082176
2024-12-11,TikTok,Brand Awareness,324.49,2424,46961,8,436.3,Students,mobile finance solutions,44842,2.0,40.56125,1.3445714814015841
2024-05-21,Google Search,Brand Awareness,342.74,2136,37517,9,152.71,Working Professionals,mobile finance solutions,28361,2.6,38.08222222222222,0.4455563984361324
2024-06-04,TikTok,Re-engagement,93.88,1580,36947,11,558.02,Gen Z,mobile finance solutions,6568,2.5,8.534545454545453,5.943971026842778
2024-05-19,TikTok,Performance/ROAS,451.0,3737,6130,11,652.05,Millennials,free habit tracker,5435,3.3,41.0,1.4457871396895785
2024-10-05,Instagram,Performance/ROAS,82.3,2008,49515,10,724.09,Working Professionals,best budget planning app,40007,0.8,8.23,8.798177399756987
2024-10-10,Google Search,Performance/ROAS,18.07,4372,1784,15,785.89,Millennials,best budget planning app,4121,2.0,1.2046666666666668,43.491422246817926
2024-07-21,Facebook,Brand Awareness,273.83,3810,8144,10,613.02,Millennials,top rated productivity app,33813,2.1,27.383,2.238688237227477
2024-04-18,Google Search,Performance/ROAS,170.63,3829,46077,12,767.11,Students,best budget planning app,33339,3.1,14.219166666666666,4.495751040262556
2024-02-16,Google Search,App Install,276.04,3420,13447,6,0.0,Working Professionals,free habit tracker,20194,3.5,46.00666666666667,0.0
2024-01-25,Instagram,Re-engagement,67.12,3646,22514,9,493.04,Students,mobile finance solutions,16868,4.5,7.457777777777778,7.34564958283671
2024-09-23,Instagram,App Install,243.14,1726,2251,10,0.0,Millennials,mobile finance solutions,9124,1.3,24.314,0.0
2024-03-06,Google Search,Performance/ROAS,258.75,1595,48008,9,597.4,Millennials,top rated productivity app,23212,3.0,28.75,2.308792270531401
2024-01-25,Instagram,App Install,328.62,4461,40718,10,0.0,Millennials,best budget planning app,6943,3.6,32.862,0.0
2024-06-07,Facebook,Re-engagement,309.64,2098,45042,12,197.34,Students,mobile finance solutions,34622,4.2,25.80333333333333,0.637320759591784
2024-12-30,Facebook,Re-engagement,231.11,2333,36319,7,92.48,Millennials,secure investment tracker,20986,3.9,33.01571428571429,0.40015576997966334
2024-10-05,Facebook,Performance/ROAS,249.13,3159,32556,17,113.01,Millennials,free habit tracker,14667,3.4,14.65470588235294,0.4536185927026051
2024-10-24,TikTok,Re-engagement,498.6,4695,46517,16,289.94,Working Professionals,best budget planning app,1606,3.2,31.1625,0.5815082230244685
2024-08-10,Google Search,App Install,115.88,4394,13081,9,0.0,Students,mobile finance solutions,3098,3.4,12.875555555555556,0.0
2024-02-24,Google Search,Performance/ROAS,111.72,4333,19935,14,494.28,Working Professionals,free habit tracker,47469,3.3,7.9799999999999995,4.424274973147154
2024-11-19,Google Search,Re-engagement,133.79,4110,5727,6,355.53,Gen Z,free habit tracker,10417,0.9,22.298333333333332,2.6573734957769637
2024-03-15,Facebook,Performance/ROAS,470.47,1485,41938,12,256.47,Millennials,top rated productivity app,10988,4.2,39.20583333333334,0.5451357153484814
2024-06-22,Facebook,Re-engagement,321.51,2644,16954,9,351.83,Working Professionals,best budget planning app,23485,0.7,35.72333333333333,1.0943049982893223
2024-12-13,Facebook,Performance/ROAS,182.27,3826,14111,7,406.64,Millennials,top rated productivity app,28276,4.3,26.03857142857143,2.230976024578921
2024-09-03,Google Search,Performance/ROAS,140.56,342,2601,9,844.51,Working Professionals,secure investment tracker,28035,1.4,15.617777777777778,6.00818155947638
2024-01-07,Google Search,Re-engagement,260.1,91,44601,11,282.51,Students,mobile finance solutions,6326,4.4,23.645454545454548,1.0861591695501729
2024-02-05,Facebook,Performance/ROAS,361.68,3165,30882,9,358.38,Millennials,best budget planning app,21538,3.1,40.18666666666667,0.990875912408759
2024-01-02,Google Search,Performance/ROAS,335.37,4263,45190,9,52.4,Students,best budget planning app,8209,3.4,37.263333333333335,0.15624534096669349
2024-03-20,Facebook,Performance/ROAS,463.91,3410,17944,11,821.52,Gen Z,top rated productivity app,46572,0.8,42.17363636363637,1.7708607272962427
2024-10-07,Google Search,App Install,476.18,4169,48244,12,0.0,Working Professionals,best budget planning app,47889,4.5,39.681666666666665,0.0
2024-10-05,Facebook,Re-engagement,367.49,3620,29528,10,655.62,Working Professionals,secure investment tracker,45844,3.0,36.749,1.784048545538654
2024-03-24,Google Search,App Install,210.17,3979,48624,11,0.0,Millennials,mobile finance solutions,48086,4.9,19.106363636363636,0.0
2024-05-02,Instagram,Re-engagement,147.55,439,47116,10,932.78,Working Professionals,free habit tracker,28234,2.3,14.755,6.321789223991867
2024-08-16,Facebook,App Install,50.92,2554,11820,10,0.0,Students,mobile finance solutions,27647,1.3,5.0920000000000005,0.0
2024-03-20,TikTok,Performance/ROAS,171.59,176,32427,12,788.82,Gen Z,best budget planning app,22093,0.8,14.299166666666666,4.597121044349904
2024-03-25,Google Search,Brand Awareness,86.41,4190,32381,5,37.51,Students,free habit tracker,29984,2.0,17.282,0.4340932762411758
2024-05-18,Google Search,App Install,455.47,746,9429,7,0.0,Working Professionals,easy goal setting,39687,0.6,65.06714285714285,0.0
2024-07-16,Facebook,Performance/ROAS,5.15,1720,32916,9,742.09,Gen Z,best budget planning app,42197,1.6,0.5722222222222223,144.09514563106796
2024-01-07,TikTok,Re-engagement,24.25,2283,26895,10,388.07,Students,free habit tracker,29174,0.6,2.425,16.002886597938144
2024-04-15,Facebook,Performance/ROAS,329.27,4245,43058,9,17.2,Students,secure investment tracker,5469,2.7,36.58555555555555,0.05223676617973092
2024-11-28,Instagram,App Install,442.46,4678,49037,11,0.0,Students,easy goal setting,43427,2.3,40.22363636363636,0.0
2024-02-23,Google Search,Brand Awareness,114.67,4660,41624,3,77.84400000000001,Millennials,easy goal setting,3476,1.4,38.223333333333336,0.6788523589430541
2024-03-03,Google Search,App Install,472.66,4030,31029,8,0.0,Working Professionals,mobile finance solutions,9750,2.1,59.0825,0.0
2024-09-24,Facebook,Performance/ROAS,486.28,1022,13355,9,790.84,Gen Z,top rated productivity app,15241,3.8,54.03111111111111,1.626305832030929
2024-10-21,Google Search,Performance/ROAS,158.77,1491,10844,11,658.74,Working Professionals,secure investment tracker,40186,1.0,14.433636363636365,4.1490205958304465
2024-06-25,Facebook,Re-engagement,286.99,3870,27722,15,715.7,Working Professionals,top rated productivity app,6155,3.8,19.13266666666667,2.493815115509251
2024-10-06,Google Search,Performance/ROAS,28.71,535,7137,15,682.21,Students,top rated productivity app,15611,4.8,1.9140000000000001,23.762103796586555
2024-10-26,Google Search,App Install,454.41,1122,3002,6,0.0,Millennials,top rated productivity app,38591,0.7,75.735,0.0
2024-01-02,Facebook,Performance/ROAS,213.28,2320,41998,15,283.16,Students,mobile finance solutions,33503,2.9,14.218666666666667,1.3276444111027759
2024-09-30,Instagram,Performance/ROAS,428.59,2391,19226,8,592.93,Students,best budget planning app,14507,4.2,53.57375,1.3834433841200213
2024-01-04,Facebook,Re-engagement,142.5,3214,2421,14,679.65,Working Professionals,mobile finance solutions,41298,1.8,10.178571428571429,4.769473684210526
2024-12-29,Facebook,Performance/ROAS,107.74,3807,5052,12,560.49,Working Professionals,easy goal setting,1509,1.9,8.978333333333333,5.202246148134398
2024-03-31,TikTok,Re-engagement,387.04,2434,11779,17,585.42,Students,free habit tracker,34682,3.5,22.767058823529414,1.5125568416701114
2024-11-14,Google Search,Re-engagement,416.12,1488,15671,10,176.67,Millennials,secure investment tracker,5767,2.8,41.612,0.4245650293184658
2024-09-21,Facebook,Re-engagement,422.48,674,12363,8,328.57,Working Professionals,best budget planning app,30111,1.6,52.81,0.7777172883923499
2024-10-18,Google Search,Performance/ROAS,405.91,3915,37200,9,166.99,Millennials,free habit tracker,15215,1.9,45.101111111111116,0.41139661501318026
2024-05-31,Google Search,Brand Awareness,34.11,4466,21548,8,582.26,Millennials,secure investment tracker,15769,1.8,4.26375,17.07006742890648
2024-04-16,Instagram,Performance/ROAS,444.46,2395,33090,7,303.45,Millennials,mobile finance solutions,21680,3.7,63.49428571428571,0.6827386041488548
2024-12-15,Facebook,Re-engagement,58.05,4297,31739,13,399.13,Millennials,top rated productivity app,32780,2.9,4.4653846153846155,6.875624461670974
2024-08-10,Instagram,Re-engagement,498.09,293,12142,7,114.99,Millennials,best budget planning app,33597,1.5,71.15571428571428,0.2308618924290791
2024-04-16,Instagram,App Install,23.79,2425,25744,14,0.0,Millennials,secure investment tracker,46090,2.4,1.6992857142857143,0.0
2024-12-15,Facebook,App Install,348.28,3687,7527,14,0.0,Millennials,best budget planning app,49699,1.4,24.877142857142854,0.0
2024-07-23,Google Search,Performance/ROAS,24.45,703,19528,10,134.52,Students,secure investment tracker,7031,0.6,2.445,5.501840490797546
2024-05-19,Google Search,Brand Awareness,91.07,422,35051,11,994.8,Working Professionals,mobile finance solutions,27455,0.6,8.27909090909091,10.92346546612496
2024-12-04,Google Search,Performance/ROAS,406.33,2269,2373,13,535.44,Millennials,easy goal setting,42034,2.0,31.256153846153843,1.3177466591194351
2024-11-16,Facebook,Re-engagement,475.35,2746,2164,13,363.26,Working Professionals,free habit tracker,46363,0.9,36.565384615384616,0.7641948038287577
2024-11-25,Facebook,Performance/ROAS,362.62,220,35019,11,690.98,Gen Z,best budget planning app,34897,1.6,32.96545454545455,1.905520931002151
2024-08-12,Instagram,Performance/ROAS,138.41,1059,6640,16,206.6,Working Professionals,secure investment tracker,15973,1.6,8.650625,1.4926667148327433
2024-05-09,Google Search,Performance/ROAS,239.97,3972,11806,5,514.53,Gen Z,best budget planning app,26984,3.2,47.994,2.1441430178772345
2024-11-28,Facebook,App Install,325.81,4417,12320,12,0.0,Students,best budget planning app,48044,1.4,27.150833333333335,0.0
2024-10-29,Google Search,Performance/ROAS,8.83,4754,39504,16,414.92,Millennials,easy goal setting,5728,2.1,0.551875,46.989807474518685
2024-06-15,Google Search,Performance/ROAS,260.76,4978,2061,9,233.26,Gen Z,easy goal setting,43584,3.9,28.973333333333333,0.8945390397300199
2024-12-29,Facebook,App Install,152.56,4258,22885,10,0.0,Working Professionals,easy goal setting,1428,4.3,15.256,0.0
